Челябинская обл, Катав-Ивановский р-н, г Юрюзань;Юрюзань;UTC+5;54.854662;58.4226698
Респ Чеченская, г Аргун;Аргун;UTC+3;43.2916774;45.8723105
г Грозный;Грозный;UTC+3;43.3180145;45.698291
Респ Чеченская, г Гудермес;Гудермес;UTC+3;43.3519142;46.1035645
Респ Чеченская, г Курчалой;Курчалой;UTC+3;43.2046547;46.0889364
Респ Чеченская, г Урус-Мартан;;UTC+3;43.120175;45.539276
Респ Чеченская, г Шали;Шали;UTC+3;43.1488691;45.9009629
Чувашская Республика - Чувашия, г Алатырь;Алатырь;UTC+3;54.8397989;46.5721997
Чувашская Республика - Чувашия, г Канаш;Канаш;UTC+3;55.507;47.4918273
Чувашская Республика - Чувашия, г Козловка;Козловка;UTC+3;55.8406025;48.2577735
Чувашская Республика - Чувашия, г Мариинский Посад;Мариинский Посад;UTC+3;56.111923;47.7142942
Чувашская Республика - Чувашия, г Новочебоксарск;Новочебоксарск;UTC+3;56.1094977;47.4791113
Чувашская Республика - Чувашия, г Цивильск;Цивильск;UTC+3;55.8650213;47.4729349
г Чебоксары;Чебоксары;UTC+3;56.1438298;47.2489782
Чувашская Республика - Чувашия, г Шумерля;Шумерля;UTC+3;55.4962415;46.4182681
Чувашская Республика - Чувашия, г Ядрин;Ядрин;UTC+3;55.9406974;46.2020896
г Анадырь;Анадырь;UTC+12;64.7313924;177.5015421
Чукотский АО, г Билибино;Билибино;UTC+12;68.0584191;166.4388172
Чукотский АО, г Певек;Певек;UTC+12;69.7016661;170.2999022
Респ Саха /Якутия/, г Алдан;Алдан;UTC+9;58.6094283;125.3817188
Респ Саха /Якутия/, у Верхоянский, г Верхоянск;Верхоянск;UTC+10;67.5502451;133.390735
Респ Саха /Якутия/, г Вилюйск;Вилюйск;UTC+9;63.7517616;121.627284
Респ Саха /Якутия/, г Ленск;Ленск;UTC+9;60.7276196;114.9548255
Респ Саха /Якутия/, г Мирный;Мирный;UTC+9;62.536232;113.9667728
Респ Саха /Якутия/, г Нерюнгри;Нерюнгри;UTC+9;56.6599953;124.7202403
Респ Саха /Якутия/, г Нюрба;Нюрба;UTC+9;63.2828955;118.3242437
Респ Саха /Якутия/, г Олекминск;Олекминск;UTC+9;60.3758006;120.4060878
Респ Саха /Якутия/, г Покровск;Покровск;UTC+9;61.4843503;129.1482392
Респ Саха /Якутия/, г Среднеколымск;Среднеколымск;UTC+11;67.4582218;153.7069425
Респ Саха /Якутия/, у Алданский, г Томмот;Томмот;UTC+9;58.9586859;126.2875462
Респ Саха /Якутия/, у Мирнинский, г Удачный;Удачный;UTC+9;66.4071765;112.3061555
г Якутск;Якутск;UTC+9;62.0281405;129.7325887
Ямало-Ненецкий АО, г Губкинский;Губкинский;UTC+5;64.4457594;76.4713274
Ямало-Ненецкий АО, г Лабытнанги;Лабытнанги;UTC+5;66.6592841;66.3883009
Ямало-Ненецкий АО, г Муравленко;Муравленко;UTC+5;63.7940552;74.4948635
Ямало-Ненецкий АО, г Надым;Надым;UTC+5;65.5377966;72.5182736
Ямало-Ненецкий АО, г Новый Уренгой;Новый Уренгой;UTC+5;66.0839433;76.6809681
Ямало-Ненецкий АО, г Ноябрьск;Ноябрьск;UTC+5;63.2018039;75.4510581
г Салехард;Салехард;UTC+5;66.5492077;66.6085318
Ямало-Ненецкий АО, г Тарко-Сале;Тарко-Сале;UTC+5;64.9118803;77.7610236
Ярославская обл, г Гаврилов-Ям;Гаврилов-Ям;UTC+3;57.3091058;39.8546444
Ярославская обл, г Данилов;Данилов;UTC+3;58.1860098;40.1795067
Ярославская обл, г Любим;Любим;UTC+3;58.3620228;40.686841
Ярославская обл, г Мышкин;Мышкин;UTC+3;57.7881684;38.4544224
Ярославская обл, г Переславль-Залесский;Переславль-Залесский;UTC+3;56.7360544;38.8543617
Ярославская обл, г Пошехонье;Пошехонье;UTC+3;58.5062879;39.1208434
Ярославская обл, г Ростов;Ростов;UTC+3;57.2051315;39.4378622
Ярославская обл, г Рыбинск;Рыбинск;UTC+3;58.0485495;38.8584119
Ярославская обл, г Тутаев;Тутаев;UTC+3;57.8674993;39.5369627
Ярославская обл, г Углич;Углич;UTC+3;57.5224249;38.3020044
г Ярославль;Ярославль;UTC+3;57.6215477;39.8977411
